symbol,address,decimal,order_size,err
UNITS,0x25cef4fb106e76080e88135a0e4059276fa9be87,5,,None
BNANA,0x07ef9e82721ac16809d24dafbe1792ce01654db4,18,,None
DFD,0x20c36f062a31865bed8a5b1e512d9a1a20aa333a,18,,None
DMND,0x2636a8905679082f6b0d09d01e3f01617d7aec37,9,,None
$TALE,0x5c0171bd73ab14b0e7de0408f412abfd0365c1d4,0,,None
Harpia,0xf1b1b574985d76613f854bce977519e32023f42e,9,,None
KPER,0xc89b4a8a121dd3e726fe7515e703936cf83e3350,18,,None
EXE,0x412d397ddca07d753e3e0c61e367fb1b474b3e7d,18,,None
HASH,0xeb1112ac78d537853150e2a07e8b765e29d3f019,18,,None
PUMP,0x5863de299c62befaabd7c70288477b6ccb116583,18,,None
EDC,0x9d5963ba32e877871dff3e2e697283dc64066271,18,,None
CW,0xd55236d48606c295adebf129dad04fc74bfaa708,18,,None
UBEX,0x6704b673c70de9bf74c8fba4b4bd748f0e2190e1,18,,None
ZEON,0xcff7557d9fbd8e0e4fef85e28820ecce0e713bbf,9,,None
zUSD,0x76417e660df3e5c90c0361674c192da152a806e4,18,,None
TKB,0x131c83801f4d9236f4416a0319ce7a02a76caf94,18,,None
QQB,0x5a90d39e5487be49b283926099ed3b42739e6f49,18,,None
BAC,0x3449fc1cd036255ba1eb19d65ff4ba2b8903a69a,18,,None
GMI,0xa74ac8487f7eeed2a827086d3daf4d79c62ff765,9,,None
TMI,0x1a7bcb8ffdd1ef5cfd70f5073bf0eb087f8eb230,9,,None
OMX,0xb5dbc6d3cf380079df3b27135664b6bcf45d1869,8,,None
ANARCHY,0x53fd2342b43ecd24aef1535bc3797f509616ce8c,9,,None
INSTAR,0x8193711b2763bc7dfd67da0d6c8c26642eafdaf3,4,,None
PumpETH,0x9eab8e97c6326901a322803b27cae25e9c61b05f,18,,None
IJC,0xc7ff1e126cc81e816915ff48c940ed9d4e6d05d6,18,,None
Pomi,0x96ef7f9cf1b6ecc66e482a6598fc9f009e9277da,8,,None
MUDI,0x04439c5844cf06c77370a396e92a6db7c62c8d5a,18,,None
MW,0xa75ddba13da402a358db1d1d740350d19084d01a,9,,None
LAR,0x6226caa1857afbc6dfb6ca66071eb241228031a1,18,,None
BONSAI,0xf0fe1a87abf12099b77352bdcc10f5a87067b290,18,,None
TESLA,0xd450060c49ad1dd090f2a198be300e4e7b235f14,10,,None
CRD,0xcaaa93712bdac37f736c323c93d4d5fdefcc31cc,18,,None
UNID,0x425e50243f6bd22581215173e43d251913e3ca9a,9,,None
HPO,0xa0ed3c520dc0632657ad2eaaf19e26c4fd431a84,18,,None
SOTA,0x0dde6f6e345bfd23f3f419f0dfe04e93143b44fb,18,,None
SCooBi,0x06a87f6afec4a739c367bef69eefe383d27106bd,18,,None
sFLOKI,0x7960b0be4faadca2c9a1d97be5d143f1e0d82675,18,,None
POP,0x5d858bcd53e085920620549214a8b27ce2f04670,18,,None
CPTINU,0x7cca2e1c9b0519f52029467914a15e782bf66971,18,,None
Eye-AI,0x148c031fe810e63dbdcf45db669b9b06a5bd29ef,18,,None
YC,0x6559228a433672dbf2f2b77a8aa05cea1b907c10,8,,None
PPDEX,0xf1f508c7c9f0d1b15a76fba564eef2d956220cf7,18,,None
4ELEMENT,0x20b80e9dd19e05e091237010c445b9a42fd7d919,8,,None
SANJI,0x30fa7cc04dca38c6af310046916e8b3858e4e01b,9,,None
LEZDUIT,0x70186bea7f19e4cceb9ccad26e7ac618e8b44b27,18,,None
DEX,0x3516415161c478df10adbb8bb884cc83fbd5f11a,18,,None
ELET,0x6c37bf4f042712c978a73e3fd56d1f5738dd7c43,18,,None
PINA,0x02814f435dd04e254be7ae69f61fca19881a780d,18,,None
ROX,0x574f84108a98c575794f75483d801d1d5dc861a5,18,,None
dART,0x5a4623f305a8d7904ed68638af3b4328678eddbf,18,,None
AIRDROP,0xaeb74627aaa2b84045a5ba414d86f69a46a0fa07,18,,None
LEAG,0x7b39917f9562c8bc83c7a6c2950ff571375d505d,18,,None
CNYx,0x07f89875b1f142abcba60ff1d7fcfb7fe404d4ed,9,,None
PINU,0x643972503fd44e95ae775f98dc94b496c963d0c1,8,,None
BPLC,0x426fc8be95573230f6e6bc4af91873f0c67b21b4,18,,None
FEM,0xf344b01da08b142d2466dae9e47e333f22e64588,18,,None
WUMI,0x46943113ae84e732bb510b5f7686d8b76ff56774,18,,None
MOD,0x957c30ab0426e0c93cd8241e2c60392d08c6ac8e,0,,None
BLY,0xf8ad7dfe656188a23e89da09506adf7ad9290d5d,18,,None
BOBO,0xbd84b793bdd6e0127d0f31ca5fb7280f4444e77d,8,,None
VBIT,0xb8366948b4a3f07bcbf14eb1739daa42a26b07c4,18,,None
KISHIMOTO,0xae36155a55f04a696b8362777620027882b31db5,9,,None
ALPHA,0x7ed5903e21b3ad541b47e50769b654d80e194b7d,18,,None
$MAID,0x4af698b479d0098229dc715655c667ceb6cd8433,18,,None
ARCH,0x1f3f9d3068568f8040775be2e8c03c103c61f3af,18,,None
WGMI,0xf63f99a11e01b7e3b8568316947324f24e83fddc,18,,None
AMAS,0x65a8fba02f641a13bb7b01d5e1129b0521004f52,18,,None
HNY,0xc3589f56b6869824804a5ea29f2c9886af1b0fce,18,,None
K21,0xb9d99c33ea2d86ec5ec6b8a4dd816ebba64404af,18,,None
CNJ,0x00a55375002f3cda400383f479e7cd57bad029a9,18,,None
SV,0xa918b9a5a1f9795fb3f1727d901200dbd6df481a,9,,None
BLOCKIFY,0x7d608cfaa805a752788847e5c46ce9c03fb43c21,18,,None
HUNT,0x9aab071b4129b083b01cb5a0cb513ce7eca26fa5,18,,None
SLM,0x07a0ad7a9dfc3854466f8f29a173bf04bba5686e,18,,None
SAO,0x3ef389f264e07fff3106a3926f2a166d1393086f,9,,None
WGRLC,0x58f7345b5295e43aa454911571f13be186655be9,8,,None
SPD,0x1dea979ae76f26071870f824088da78979eb91c8,18,,None
GenBlok,0x83c141ee88c502cb9654de93598e9f16555082a8,9,,None
ETHMI,0x9f35d0d0a2c46293adad9d16fd847445b100efb8,18,,None
BTC++,0x0327112423f3a68efdf1fcf402f6c5cb9f7c33fd,18,,None
EGT,0x2aa5ce395b00cc486159adbdd97c55b535cf2cf9,18,,None
GVT,0x3adb04e127b9c0a5d36094125669d4603ac52a0c,18,,None
KIBA,0x4b2c54b80b77580dc02a0f6734d3bad733f50900,9,,None
CHIZ,0x5c761c1a21637362374204000e383204d347064c,18,,None
WETH,0x00965af6ddfd9171961e53f9f955c47521067ccc,18,,None
LDFI,0x5479d565e549f3ecdbde4ab836d02d86e0d6a8c7,18,,None
ABC,0x78339c27fb2af37c56dcb60aacfa64f7d49676c9,9,,None
APEX,0x579e5eafabae696aad762ad36e77a16ae9f0ef91,18,,None
SWS,0x334525e9939c49fbdb05330babc3603aa9cfff74,18,,None
OCN,0x4092678e4e78230f46a1534c0fbc8fa39780892b,18,,None
SMALLS,0x3047a6d7807c98bf6385b10b89c32cad13076ebc,9,,None
SX,0x99fe3b1391503a1bc1788051347a1324bff41452,18,,None
Wangi,0x802dd9f8e289e76170e2a34cc57ea563757fc7ae,9,,None
ALPHR,0xaa99199d1e9644b588796f3215089878440d58e0,18,,None
DTX,0x765f0c16d1ddc279295c1a7c24b0883f62d33f75,18,,None
DINU,0xaf70c7ce18c8f104a461e28632e02a5969984767,9,,None
$BOBA,0x7d1ded4d042b5449f4ceb49bcfb13c83a4877dbe,9,,None
CSI,0xfb5dfdba7c2debd504e16b93d8a0d98d5b1b0596,9,,None
SBF,0x2d72a6c9cb6b6a712a46b101becfa2783d5bf606,18,,None
FALQOM,0xdfb3209a77afaa7cec3745d1c68ec617f3803326,9,,None
SQUAWK,0xeff3f1b9400d6d0f1e8805bdde592f61535f5ecd,18,,None
ATD,0x8052327f1baf94a9dc8b26b9100f211ee3774f54,18,,None
ORBS,0x013922eb7a32d04385a83453ae95f1c4d72be019,9,,None
SHINSHU,0x2965395f71b7d97ede251e9b63e44dfa9647cc0a,18,,None
Crimson,0x0ff41d3254170f0ed06898d7809cd3415b3998a4,9,,None
HNY,0x4f0c5042a11830feaba227840402e2409b0fc9dc,18,,None
GXT,0x4674672bcddda2ea5300f5207e1158185c944bc0,18,,None
GINO,0x4e53328349dc5326bbfc256af9a0a8142832a15a,18,,None
KlonX,0xbf15797bb5e47f6fb094a4abdb2cfc43f77179ef,18,,None
ZOO,0x09f098b155d561fc9f7bccc97038b7e3d20baf74,18,,None
CAT,0x40181862dabe0651dd4aa0ae29bd7c9b48eb6559,18,,None
BMAX,0x89dc764a0e61bca425cc53ced149ee46ad5e20da,18,,None
UKIYO,0xba6d31a3e61cbc58004fbddf5a488a13d68cbd0d,18,,None
GCASH,0xc53f6c2ac35d30cc47ddf3c320874b21dfa38791,4,,None
BUGS,0xbc3ec4e491b835dce394a53e9a9a10ac19564839,18,,None
CLH,0xd7d8f3b8bc8bc48d3acc37879eaba7b85889fa52,18,,None
XBP,0x28dee01d53fed0edf5f6e310bf8ef9311513ae40,18,,None
$KUJI,0x01359e1b57cc3944b77746b899adf382e7722195,18,,None
AZ,0xaaaaaaaba2ea3daab0a6c05f1b962c78c9836d99,18,,None
SENT,0x97abee33cd075c58bfdd174e0885e08e8f03556f,18,,None
IMP,0x42a0d24cb5c423eaaf926ce3984aaff0c4ff6fe2,9,,None
Fortune,0x9f009d03e1b7f02065017c90e8e0d5cb378eb015,9,,None
LUNCH,0x71a28feaee902966dc8d355e7b8aa427d421e7e0,18,,None
LSHB,0x8c1b6cdd00054ed72f8cb49507792a8ffc6cff44,18,,None
SPACEX,0x38786e9c99ba43f4a6918d7055cee5877e65d28a,15,,None
SDI,0x611efebf2003230690f628c52dc5f0bffea11de3,18,,None
Rebel,0xc5be869f075989434144e62416c2edbbe5898aa5,18,,None
MGCHI,0xc1a85faa09c7f7247899f155439c5488b43e8429,9,,None
H,0xf9026371e12f9ab81e8c7730d4abfeb234f95932,18,,None
veSOS,0xedd27c961ce6f79afc16fd287d934ee31a90d7d1,18,,None
MRCH,0xbed4ab0019ff361d83ddeb74883dac8a70f5ea1e,18,,None
kSEED,0x3f09400313e83d53366147e3ea0e4e2279d80850,18,,None
HEAL,0x383b0b2ce2e1757b5e1d087d8f36013ea595541a,9,,None
SUN,0xb43b2a25330dda3366417a6a5f3b961154b6f99c,18,,None
KIBSHI,0x02e7f808990638e9e67e1f00313037ede2362361,18,,None
DFX,0xf1f5de69c9c8d9be8a7b01773cc1166d4ec6ede2,18,,None
BXD,0x22ddb9cf9e0f5604cad73f950670b360053f1454,18,,None
OGUC,0xb4f74994fcbd60e1bc3603b9a33069ea1b32d4a4,18,,None
YFMB,0x7afac1d878c66a47263dce57976c371ae2e74882,18,,None
SPONGS,0x99bb54f7a11eb8af1d486fe644ebed304f52f85a,9,,None
PLAY,0x33e18a092a93ff21ad04746c7da12e35d34dc7c4,18,,None
BTB,0x06e0feb0d74106c7ada8497754074d222ec6bcdf,18,,None
FACE,0x1ccaa0f2a7210d76e1fdec740d5f323e2e1b1672,18,,None
PHCR,0x37e83a94c6b1bdb816b59ac71dd02cf154d8111f,18,,None
LDN,0xb29663aa4e2e81e425294193616c1b102b70a158,18,,None
BMDA,0x4236f8aaf2b1f3a28420eb15b8e0ddf63201a95e,18,,None
KOCHI,0xeca69c9b92193398be824812fe5f0c9f9ed163b2,9,,None
BALTO,0x5955f7d312c5d84b004d259d55072c4f0a478dbc,18,,None
CHILI,0x8939c3ebed18d034d7d911097d13f1bbe852f47c,9,,None
KONO,0x850aab69f0e0171a9a49db8be3e71351c8247df4,18,,None
BETTER,0xa7925aa2a6e4575ab0c74d169f3bc3e03d4c319a,4,,None
BUSY,0x5cb3ce6d081fb00d5f6677d196f2d70010ea3f4a,18,,None
DREAM,0xe7defe4c26eb1fc5017a8f8bbbca3baf516f5fa0,18,,None
ViCA,0x19d4beb2bc410b80084fcbd0ac024326f4d3a370,18,,None
KIF,0x177ba0cac51bfc7ea24bad39d81dcefd59d74faa,18,,None
MNY,0xa6f7645ed967faf708a614a2fca8d4790138586f,18,,None
LIX,0x370661e873ad566678a742af3e116bbb912aa99c,18,,None
PPBLZ,0x4d2ee5dae46c86da2ff521f7657dad98834f97b8,18,,None
MEL,0xed0889f7e1c7c7267407222be277e1f1ef4d4892,18,,None
PNA,0x1f2ef7da13c612a21ee794ac6e87ac593e174d96,18,,None
DXB,0x16b116aecff299692a0a17b6ffac66d8ffffedac,18,,None
$TLT,0x757529e6e6311405e11e3f38b63899e892569d48,18,,None
Eye,0x05cfe86b4f53b25b2c5b6d48765f2d50ca89044e,18,,None
CSM,0x2620638eda99f9e7e902ea24a285456ee9438861,18,,None
OBFI,0xf57cbf101f37f4e0c10da6fe921f6f61c72803a5,9,,None
SHIBONI,0xbb9bccccf44ac7938163768c3a9ac898f897d8c4,9,,None
IQQ,0x68a9d92fe19399feebed6a9a0980a7ea7638074c,18,,None
PKEX,0xe6f143a0e0a8f24f6294ce3432ea10fad0206920,18,,None
BGLD,0xba7970f10d9f0531941dced1dda7ef3016b24e5b,18,,None
BUBO,0xccbf21ba6ef00802ab06637896b799f7101f54a2,18,,None
OKPC,0x68060cd4acf7f82c5ced694ee786b8bc0693424f,18,,None
KRAUSE,0x9f6f91078a5072a8b54695dafa2374ab3ccd603b,18,,None
wCELO,0xe452e6ea2ddeb012e20db73bf5d3863a3ac8d77a,18,,None
MIKOTO,0x921fa0f0fe7e01e861b2cf583a54a8c3e9b40b1e,9,,None
$RATO,0xa5fda1a19ca9930ada24b3db541d996172cca6cc,9,,None
CHOW CHOW,0x1e82420b375857dbba6541faa0e5e8cdea3c6e83,9,,None
FONK,0xc297d98555b61e8cc4d7d8dffe16448b065acd90,9,,None
$WEALTH,0x9c9426fc8972f0eca475907196afea4d3c9a555a,18,,None
FAST,0xc888a0ab4831a29e6ca432babf52e353d23db3c2,18,,None
RINGX,0x7f86c782ec802ac402e0369d2e6d500256f7abc5,18,,None
AGRI,0xa704fce7b309ec09df16e2f5ab8caf6fe8a4baa9,18,,None
TDAO,0x9868a8a22e19e522c0a72da5294fc95e8ccb24a7,9,,None
BEAST,0x9fba8f8a71dfa03b2dd68ad47bc3760665e766d8,9,,None
BCLIFF,0x92d67510ce5e3298085c338d15826493a8bd8643,9,,None
OV,0x1c74a62db9a6a2d9ea08826b41e6140d2edf6159,9,,None
web3,0xbc0f6991a37053f302403fa0c05c5717de6657b0,18,,None
KISHUI,0x368e15dd1da353eb0a83a6eff7d629c0680a33b3,9,,None
LAIKA,0x494c2bd6fd92263f9c8fb0d3f96aecdc084fc7d4,18,,None
JEM,0x21cf09bc065082478dcc9ccb5fd215a978dc8d86,18,,None
JIZZINU,0x5488ab09768d837bd7ffff0310c7020b684820b9,9,,None
META,0xc0bfeba72805f22dc18dde31467c5a55c16ff57b,18,,None
PUSSC 💹,0xf184cdf2f96e21f4907b069ab85fb23f4b65ce7b,9,,None
LORE,0xd4241270823e4c532804b115c0e37116144d6ebf,18,,None
2XDN,0x310052769de50103600981a02bba373f0e812a0d,8,,None
ECO,0x8dbf9a4c99580fc7fd4024ee08f3994420035727,18,,None
USDT,0x75af3fd37d7ca74447e865f792f263b2b1159b58,6,,None
PUP,0x81dbc1c8e40c3095071949eda9800c2209a7279a,18,,None
Kusunoki,0x36919a60a2b67b6d2329863093d180d23d5a0308,18,,None
BOBA,0x5f20f15d40f24dae50a72be3b5edddddfb5a5bd0,18,,None
8CASH,0xdae70c69e07949505a305e158877b449a3f5053f,18,,None
WFAIR,0xc6065b9fc8171ad3d29bad510709249681758972,18,,None
ARUK,0x81aada684f4bd51252c8184148a78e7e4b44dc2c,18,,None
KUSANAGI,0x3324dbafb2b275ec3aa1f99a46c38aa42369b3fa,18,,None
CAST,0xfede4e64398b963630f52bad52ad0091ee4d8a75,18,,None
FREE,0x9da0b8aa7b00e863ddfab08f6a5c01a4819acc68,18,,None
AMIS,0x949bed886c739f1a3273629b3320db0c5024c719,9,,None
LQD,0x7fe8dac51394157811c71bbf74c133a224a9ff44,9,,None
BUSHIDO,0x7fa72061bebcc4e1297cfc33b2a9311cde0721a0,9,,None
GENZ,0x30ca480afd4b53ebb86aa07359444dd8523e53fc,9,,None
WOOF,0x107bb679563cc3604a4b8cc99793a32e83ed7861,9,,None
BULL,0xbf8575f71748ac7fd139bec8a441c4f4f99f94c4,18,,None
POL,0x8797773d275873743e20031fe1a1d7b173282a9c,18,,None
WOOF,0x1f56ae850930460d076e8c2177d92daa6dd046c3,18,,None
OEC,0x2a4ab9bb1e0f5e1eb43465a6d6aff4af4f9c301d,8,,None
AC,0x26ce26b4cbecd0dfd592d3cdc9fc753af737e81a,18,,None
PLSA,0x8af38d3530bbd802ff2d132ae361897aca004ec1,18,,None
REG,0x78b5c6149c87c82edcffc73c230395abbc56ddd5,18,,None
BLACK,0xa0cf6435818621b6e463717fc4c730cf18f0ae1e,18,,None
YSHU,0xb70b014cb872bd269a951dbd2fa5e52b35fc1c53,18,,None
BNC,0xbe5b336ef62d1626940363cf34be079e0ab89f20,18,,None
DMT,0x2ccbff3a042c68716ed2a2cb0c544a9f1d1935e1,8,,None
PIP,0x37613d64258c0fe09d5e53eecb091da5b8fa8707,18,,None
BC,0x15b3e6b3d36b72633a66c6ca4d8b734ce5668670,9,,None
DREAM,0xb44377b74ef1773639b663d0754cb8410a847d02,18,,None
uTVL-0621,0x21ae9e080a53ab98cc1266ed1c8cc27ffd3256d5,18,,None
BAT,0x598ca45a1184ce2f4569f2a45441b5dcb04d893a,9,,None
SINU,0x7b6fe84ba8386f03ea91d630b1a9193938340c06,18,,None
OIN,0x9aeb50f542050172359a0e1a25a9933bc8c01259,8,,None
Ros,0xbf759d75967cab23ae67dd72d69f161f004afb0d,18,,None
CTCN,0xfd6c31bb6f05fc8db64f4b740ab758605c271fd8,18,,None
LILFLOKICEO,0x83d4cf08be796a08041a71152b653c828211c866,9,,None
Zona51,0xa4ea4aab9f58a2128d0e578277c4f834be74f773,18,,None
BCD,0x31126416f0dbc1283dc5295ee6ea04ff83ee3531,0,,None
ETH2SOCKS,0xd80776bbf68cde466900a7214c772a7d179c420f,18,,None
FREEBIRD,0x0f8af1c001b3cf84b524129caa26c744568e271a,9,,None
FND,0x3870edfd239cbf769b87318d8791d74dd9e36e77,18,,None
FSP,0x0128e4fccf5ef86b030b28f0a8a029a3c5397a94,18,,None
TSANGNYON,0xd031edafac6a6ae5425e77f936022e506444c242,18,,None
HGTC,0xb97b0ba814c86e29cc49af8a2f8172a826e57e12,18,,None
JOB,0xdfbc9050f5b01df53512dcc39b4f2b2bbacd517a,8,,None
IMX,0x7b35ce522cb72e4077baeb96cb923a5529764a00,18,,None
LENS,0x3557b65e29f75bf2abba6b7512f19dbe68bff437,18,,None
🛸UFOALIEN,0x513f694b8dc8678c0a38a4d6ddbec2a728a93c6b,18,,None
ODEX,0xa960d2ba7000d58773e7fa5754dec3bb40a069d5,18,,None
LML,0x25b6325f5bb1c1e03cfbc3e53f470e1f1ca022e3,18,,None
UNV,0xf009f5531de69067435e32c4b9d36077f4c4a673,18,,None
COSMO,0x27cd7375478f189bdcf55616b088be03d9c4339c,18,,None
Kinu,0x5363e6a82be79b3a612ed731698f07a19380f3df,8,,None
XIV,0x44f262622248027f8e2a8fb1090c4cf85072392c,18,,None
X,0x7f3141c4d6b047fb930991b450f1ed996a51cb26,18,,None
IRONinu,0xb987bb15a14a8ed861fe7dc26484b8aa56f8fede,18,,None
M2,0x965d79f1a1016b574a62986e13ca8ab04dfdd15c,18,,None
FIRU,0xe276056f924e15beac26f7b10b6d2805f9c64bb5,9,,None
xBTRFLY,0xcc94faf235cc5d3bf4bed3a30db5984306c86abc,9,,None
NEWS,0xc39a048353842caf1b94ce5967a04149bb435b98,9,,None
WEVER,0x29d578cec46b50fa5c88a99c6a4b70184c062953,9,,None
xBSE,0x69861c005d72c77b9e7ef68f4df6e7f09d6310eb,18,,None
Coco-Inu,0x4f97a37ea1ed35551ede8f428dcdab77dafcee63,18,,None
AOWL,0x90fafc99be14e5978f6d1a7b4afd9ea40a7b8d54,18,,None
yTSLA,0x5322a3556f979ce2180b30e689a9436fddcb1021,18,,None
MNE,0x426ca1ea2406c07d75db9585f22781c096e3d0e0,8,,None
YFHI,0x45beac12eefb621479a669262591986d963a0cfe,18,,None
FKX,0x009e864923b49263c7f10d19b7f8ab7a9a5aad33,18,,None
KOMONDORF,0xb5035d7e517ed495e1b6a054bab0e88a62f6a93e,9,,None
WAE,0x2f7b88458f4e6d9abb19396b5a08b8ba7f3d4b20,6,,None
BUILD,0x0886726f1c30c9d16a64db40dfb30a32b01341fd,18,,None
CHPZ,0xd7d6ab522fa41caae78f6edeb46a14954ae0c772,18,,None
CPIT,0x3e228b31c397b4f20db095d1c91ce254da2a519e,18,,None
PUX,0xe277ac35f9d327a670c1a3f3eec80a83022431e4,8,,None
HELIOS,0xc6d1f1d5a46de07e73091f1c8793293b203f01a1,18,,None
SAHU,0x2b1fe2cea92436e8c34b7c215af66aaa2932a8b2,9,,None
CNFT,0x8e2b4badac15a4ec8c56020f4ce60faa7558c052,18,,None
AZURE,0x58895161117cf7931e7bf8e2ceb5964378cfb7c8,18,,None
DOBOS,0x425a13aa4fb866c4bb4ea67755ecd0c3f90eb914,18,,None
cZRX,0xb3319f5d18bc0d84dd1b4825dcde5d5f7266d407,8,,None
B21,0x6faa826af0568d1866fca570da79b318ef114dab,18,,None
COGE,0xc382e04099a435439725bb40647e2b32dc136806,18,,None
DD,0x46c7044d2bfb1abfa666cdac58e725d2288e8095,18,,None
buidl,0x7b123f53421b1bf8533339bfbdc7c98aa94163db,18,,None
SHAMAN,0x5fce9fc9b5d62af082a59d0823a062f7529efa5a,18,,None
TTT,0x9f599410d207f3d2828a8712e5e543ac2e040382,18,,None
ALN,0x13fedd9dca6fe4022025968af41c586820a87966,18,,None
DYOR,0x1d3f6a09dbdfdccbd17c77b9b6d8ab6b098c542f,18,,None
SLICE,0x0aee8703d34dd9ae107386d3eff22ae75dd616d1,18,,None
SWAG,0x87edffde3e14c7a66c9b9724747a1c5696b742e6,18,,None
TA,0x1a4f4d457786314668bd5de0e49f89fe6e2a4802,9,,None
WPP,0x1955d744f9435522be508d1ba60e3c12d0690b6a,18,,None
SHIBOKI,0xd1e94958defb1c56516329a21f072951b22301aa,2,,None
BABYELON,0x58e41698a5e18afd1849f208a1579c16e3198948,9,,None
DooDoo,0xa652cdec8bc85030c0804eaa9c2100dd6d1159e7,9,,None
SMARS,0x27f69cceada2ec66b164af620e4f845394fe8972,18,,None
rHEGIC2,0xad7ca17e23f13982796d27d1e6406366def6ee5f,18,,None
MODL,0x2dc059881eef90b12e4d770364f4b14af82c5b9c,18,,None
HNZO,0x239dc02a28a0774738463e06245544a72745d5c5,9,,None
MX,0x11eef04c884e24d9b7b4760e7476d06ddf797f36,18,,None
IBU,0x7d0cc24c94bd11ec1a4729f12c090fba792a03a7,8,,None
KNT,0x7cc62d8e80be9bea3947f3443ad136f50f75b505,18,,None
AIDOC,0x584b44853680ee34a0f337b712a8f66d816df151,18,,None
BAYC,0xbc81a22ae0e466a1008df6e88dc9e255fe2504c1,9,,None
ADT,0xd0d6d6c5fe4a677d343cc433536bb717bae167dd,9,,None
TDGF,0x72f0c5d7fb01506543c2880e1a7f808e0a81febf,18,,None
EQZ,0x1da87b114f35e1dc91f72bf57fc07a768ad40bb0,18,,None
IPT,0xd909c5862cdb164adb949d92622082f0092efc3d,18,,None
VEST,0x1f19f83fc9a25f3c861260143e36c17706257986,18,,None
箏,0xc91031fea9b9b800f067ef9782431e71223de9aa,18,,None
NIL,0x47252a63c723889814aebcac0683e615624cec64,18,,None
RAGE,0x94804dc4948184ffd7355f62ccbb221c9765886f,18,,None
SHIBull,0xb2d9859c578a3115b5bf141473556a996135a162,9,,None
PLAY,0xe477292f1b3268687a29376116b0ed27a9c76170,18,,None
FSHIB,0xeb147e6df30633f3178ae1cff17f657baf47f1e0,18,,None
PROPS,0x6fe56c0bcdd471359019fcbc48863d6c3e9d4f41,18,,None
CITIZEN,0x77f0cc420dea0ae726db6bef1460a4b69176a8ea,18,,None
BILL,0x0239d3a3485ec54511bee9d77d92695e443bf060,18,,None
NPA,0x7ac2ee38011e91d68c07bfd717cd015f30bb73da,18,,None
FT,0x78a73b6cbc5d183ce56e786f6e905cadec63547b,18,,None
AntiMeta,0x1300f2855a1f4a6a45eccb3d01a69d722ffb4d89,9,,None
EPAN,0x72630b1e3b42874bf335020ba0249e3e9e47bafc,18,,None
RED,0xe1240ac7bb51333510cbf37efd678ca46137f84b,18,,None
BUY,0x31fdd1c6607f47c14a2821f599211c67ac20fa96,18,,None
MARBLEX7,0x1ad82fac4dfe68e68f22df9cb892b018e4541dba,18,,None
YFD,0x4f4f0ef7978737ce928bff395529161b44e27ad9,18,,None
FYZ,0x6bff2fe249601ed0db3a87424a2e923118bb0312,18,,None
Rosuto,0x52d2e080f58e043c6353fd0cb43c3f6137299de9,18,,None
SB,0x0b24d88de18c7c51e82a9727a16d8b9cd6202b5e,8,,None
TOSA,0x1016f3c0a1939fa27538339da7e2a300031b6f37,9,,None
EDN,0x89020f0d5c5af4f3407eb5fe185416c457b0e93e,18,,None
WETL,0x71abbd6b628da7874e9861b6a9e5d67b10eec729,18,,None
1337,0x35872fea6a4843facbcdbce99e3b69596a3680b8,4,,None
Doggy,0x721c512c0993776ced3749a665cc100fc52db273,18,,None
MCN,0xa8c16b0071fce40376f5bb80d548b650d638cb7a,18,,None
SHIBADO,0xbfbcbf3195d884754269cd960de67bdcc32c17b6,9,,None
DANDY,0x9dfc4b433d359024eb3e810d77d60fbe8b0d9b82,18,,None
BBC,0x77d5bfa924143400d7ecd14ffeaa86f943633406,18,,None
SPELLINU,0x9c226b37e1a41c45141d5a2745a99f0c6f13540b,9,,None
HYPER,0xeb5a8eefdae23a815072bf28de8114a825c27876,18,,None
NTK,0x5d4d57cd06fa7fe99e26fdc481b468f77f05073c,18,,None
KIJO,0x4d938a79807340373fe672e1a9255eee529c9b0f,9,,None
START,0x1d7ca62f6af49ec66f6680b8606e634e55ef22c1,18,,None
BITN,0x41ad4093349c8a60de591a3c37dcd184558eaae3,18,,None
ELIMU,0xe29797910d413281d2821d5d9a989262c8121cc2,18,,None
PUPS,0x5a12a92c57398459b4a200a29426abd210f418dc,18,,None
CYMI,0x7449c93abe66457e83b3799bcf1a99e92d58a93b,18,,None
DONUT,0xc0f9bd5fa5698b6505f643900ffa515ea5df54a9,18,,None
PIB,0x1baffbc23f2246040cce12f7a140c38c5dc73e46,18,,None
EMPR,0xe7d7b37e72510309db27c460378f957b1b04bd5d,18,,None
MET,0xa3d58c4e56fedcae3a7c43a725aee9a71f0ece4e,18,,None
BBG,0x3afe98235d680e8d7a52e1458a59d60f45f935c0,18,,None
TST,0xf67041758d3b6e56d6fdafa5b32038302c3634da,18,,None
MDA,0x51db5ad35c671a87207d88fc11d593ac0c8415bd,18,,None
GOOF,0x84802079fde7658f9d0969810693a2fa1870eedf,18,,None
DACXI,0xefab7248d36585e2340e5d25f8a8d243e6e3193f,18,,None
CYPH,0x670527c86faf0e310b8cff0e2cde8609be9599fe,18,,None
RADAR,0xf9fbe825bfb2bf3e387af0dc18cac8d87f29dea8,18,,None
SDOG,0x537edd52ebcb9f48ff2f8a28c51fcdb9d6a6e0d4,18,,None
EARTH,0x6d1fea476f177500d1972f08cf41fba6f0f2d547,18,,None
DAY,0xe814aee960a85208c3db542c53e7d4a6c8d5f60f,18,,None
TSHP,0x525794473f7ab5715c81d06d10f52d11cc052804,18,,None
TRDG,0x92a42db88ed0f02c71d439e55962ca7cab0168b5,9,,None
BAD,0xa7c078d139f4bfd8ffb9abcdfea7b99c7c61636b,8,,None
